medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
26B6CDD419985C6F551F0FAE87EF3AA9,015760806341352ED97B0F79C8A873BC,CMT,2013/01/06 22:29,CSH,5,0.5,0.5,0,0,6
FC82D4D00FE8AB93B2973EECB3559EA8,F554ED01B1DA0828B956446E40231C46,CMT,2013/01/05 21:28,CSH,11,0.5,0.5,0,0,12
6893BD66639F1F6BD44F8AF1A2756145,C20D9C58D84686C59650065E23996936,CMT,2013/01/05 10:01,CSH,5.5,0,0.5,0,0,6
F6F7D02179BE915B23EF2DB57836442D,088879B44B80CC9ED43724776C539370,VTS,2013/01/13 4:36,CRD,12,0.5,0.5,1.75,0,14.75
BE386D8524FCD16B3727DCF0A32D9B25,4EB96EC9F3A42794DEE233EC8A2616CE,VTS,2013/01/13 4:37,CRD,12,0.5,0.5,3.12,0,16.12
E9FF471F36A91031FE5B6D6228674089,72E0B04464AD6513F6A613AABB04E701,VTS,2013/01/13 4:41,CRD,5.5,0.5,0.5,1.2,0,7.7
E4CF46763B08F900DC762EDEB6C37D2D,92A6C54F05688F8E5CD2E32BBCB4FBA9,VTS,2013/01/13 4:39,CSH,13,0.5,0.5,0,0,14
A5D125F5550BE7822FC6EE156E37733A,08DB3F9FCF01530D6F7E70EB88C3AE5B,VTS,2013/01/13 4:37,CRD,11,0.5,0.5,2,0,14
1E65B7E2D1297CF3B2CA87888C05FE43,F9ABCCCC4483152C248634ADE2435CF0,VTS,2013/01/13 4:26,CSH,15.5,0.5,0.5,0,0,16.5
EE1513D432B07F7E0B5E2ED1EF629086,F31D261881520931062C011366E56A04,VTS,2013/01/13 4:30,CRD,18,0.5,0.5,3.7,0,22.7
90D83E0D0B4FF8DE2923C2977EF22C36,92153937578731DA2B1EC83D91E7FA3E,VTS,2013/01/13 4:37,CSH,8.5,0.5,0.5,0,0,9.5
A56F3CF07F1085B21C365C8D3CED7528,EC2EC41BDE2E812AB5B4881D54B6779F,VTS,2013/01/13 4:32,CSH,12,0.5,0.5,0,0,13
34191B0F711962DA5405CF75A7D520DD,037AEA184D39DEE88D5A1026BAB7F3A0,VTS,2013/01/13 4:31,CRD,17.5,0.5,0.5,3.6,0,22.1
2111CFA825ECEE9430C3F075E8DC2E5A,3B23D23383A197F51D7B27F2C22D366A,VTS,2013/01/13 4:30,CSH,8,0.5,0.5,0,0,9
E5264BF2B41FA581408BDFD747234640,604D2DB02786BB98D83FFE8F1941E961,VTS,2013/01/13 4:02,CSH,43,0.5,0.5,0,0,44
834DBD712775DC97F361886D81DD2D67,5356BA5BA6A91E70E05B42664AF15F5F,VTS,2013/01/13 4:30,CSH,7.5,0.5,0.5,0,0,8.5
AB68F50158A41A4CCB6DFFC7F0D43F93,CD7090567F1CA9696292D722E5F305EE,VTS,2013/01/13 4:33,CSH,4,0.5,0.5,0,0,5
8B17A20F99817F9751EE8683E43B712E,DF72C57F328509CC364656C94021B9B9,VTS,2013/01/13 4:19,CRD,12,0.5,0.5,3.75,0,16.75
69C9DCBC1090B4811286FFA548C58088,7C67FCC44C76FFB7B0802EDAFE717456,VTS,2013/01/13 4:18,CSH,17,0.5,0.5,0,0,18
2F916CFD5E51E9A620F3D4F9D65D2A7B,2A30B29871D56BED841C3D4B199B34B9,VTS,2013/01/13 4:34,CSH,8,0.5,0.5,0,0,9
942EDD26C4E3337133058C095AD23289,B3AE7651824A314746131C8187B20783,VTS,2013/01/13 4:04,CRD,32,0.5,0.5,8.12,0,41.12
92D01E396D7AC7BD09183A7ED793E274,A346D80F83D3C8DB6B2240B13F1FAC9A,VTS,2013/01/13 4:38,CRD,3.5,0.5,0.5,0,0,4.5
F1C63842BC47D1C30A1317560F24FD38,9D0A6E44AF6C07CD7C55792C2E5B44BE,VTS,2013/01/13 4:14,CRD,32,0.5,0.5,6.5,6.5,46
3445DDD1C9D7E53CE70ABA3EA52A71B7,CA99469E60FC200FBAD0B711F059851B,VTS,2013/01/13 4:36,CSH,4,0.5,0.5,0,0,5
867892F8F81A6590EB536BE1D4F6305C,DCAFC607007FA6C88E8331014061CEEA,VTS,2013/01/13 4:16,CSH,22.5,0.5,0.5,0,0,23.5
CEBDF09A60BF166DF41F860742D4D4E1,286430A4C250827AFD37CB33908C99DA,VTS,2013/01/13 4:08,CRD,20.5,0.5,0.5,4.2,0,25.7
E9A3CD6DAA7E1987F9779BAA22590D81,D54CF7377B7073E28919E82DAA073F7A,VTS,2013/01/13 4:31,CSH,7.5,0.5,0.5,0,0,8.5
27326B9D714EA6D0EFAA5AF77BFFFFFC,51875E70A658454BE283034D7A303E9A,VTS,2013/01/13 4:27,CSH,16.5,0.5,0.5,0,0,17.5
282E88327FA32E0C655B1216A91125A6,7152AE0408719E98C7A42D7B8E9BFB38,VTS,2013/01/13 4:24,CSH,17,0.5,0.5,0,0,18
99274EDFA48DDA7B024A6B8BCA19EAE0,F1F0BF6913FAE17744D8B8B1FAEA5363,VTS,2013/01/13 4:34,CRD,9.5,0.5,0.5,1,0,11.5
06808F2B069EBFA72B16977B7C4672C4,8579ECF890502494F66C689A15167D70,VTS,2013/01/13 4:25,CSH,23,0.5,0.5,0,0,24
4E9B67DAEEF658D1B17E3B00A8A2EA71,BA1AD6CBEFF4D0678663F7C5A2BCC024,VTS,2013/01/13 4:24,CSH,32,0.5,0.5,0,0,33
0E2EF8AC28760F9B39CCB8C23CE45EDD,CD4552C5E94D26AAB8D275B49A8EDC73,VTS,2013/01/13 4:29,CRD,17.5,0.5,0.5,0,0,18.5
60DC999A38D953EE86AB81C23C9480E8,30740349F4E666629D6D51C2B5CA5BBE,VTS,2013/01/13 4:30,CSH,14,0.5,0.5,0,0,15
E0600C169DAB1E5E301DFF249E5C6ACA,D5E2ACFD0B693A70DCA0C89A8BA88A59,VTS,2013/01/13 4:22,CSH,25.5,0.5,0.5,0,0,26.5
BDC69EC6520DC5DC23EFF840507721E6,00711D0CC3FB5BC905BB62D9B62296D6,VTS,2013/01/13 4:28,CRD,29,0.5,0.5,5.9,0,35.9
A2B97CECFEA4C8DE45D8FC251E80AF1D,68AE01DDBDEDDFF772905561744A1072,VTS,2013/01/13 4:36,CRD,11,0.5,0.5,2.3,0,14.3
8D6F8CB4DA080C3726BE8D3996254986,14A088229C693E1B173BE3C33873F448,VTS,2013/01/13 4:26,CRD,15.5,0.5,0.5,3.2,0,19.7
D111EEC901448CEE65D1DF98F4E3CE10,8962F17FAA0A29BF05C4660AA4F4E514,VTS,2013/01/13 4:25,CRD,16,0.5,0.5,3.3,0,20.3
C01368C76C8DEFA6C678CF0D54AE87F0,62A632004381731C09D581B4E9176D4D,VTS,2013/01/13 4:04,CSH,38.5,0.5,0.5,0,0,39.5
3A00BD8BD96A8EFF2BFE18FE274D8A2D,ABC926370E8515A8263F96D2F4E0218E,VTS,2013/01/13 4:42,CRD,7.5,0.5,0.5,1.6,0,10.1
8267EEDE67893576299519F9710169F0,C0E52DAF740487E01B76582CDD1080D6,VTS,2013/01/13 4:39,CSH,6,0.5,0.5,0,0,7
E097412FE23295A691BEEE56F28FB9E2,D5AA0CEA2DB7D2F3C8C2A49FA629769A,VTS,2013/01/13 4:34,CRD,8.5,0.5,0.5,1,0,10.5
A6ECECBAC944333366E2F759845B1639,B7A0F269A0A9AD6EF35B985D315C4AA2,VTS,2013/01/13 4:36,CRD,8.5,0.5,0.5,1.8,0,11.3
9B980097EE2FD6E015D69136D4CB9215,E3819EEF4E998F4B23629479570C9FC7,VTS,2013/01/13 4:23,CSH,32,0.5,0.5,0,4.8,37.8
6F70DA82F52A1281E4E6646AE996D25A,4103ADCF50D18CFE25AB616F368A5945,VTS,2013/01/13 4:38,CSH,6.5,0.5,0.5,0,0,7.5
A5179D5A72336EEDFDF90C60CAE1EA6F,CF60B7EA381C66092FC1AC19D67B2D30,VTS,2013/01/13 4:40,CRD,4.5,0.5,0.5,1.5,0,7
E6735846B5CECD023E387DBF70DF3E2D,59D6ADB6F50251EE82435F8C96332C31,VTS,2013/01/13 4:30,CSH,16,0.5,0.5,0,0,17
24A4654986C011AE6980FD9566014EDB,C6A6B2BBBEE3B7F5EF8644142B2EC46E,VTS,2013/01/13 4:31,CRD,10,0.5,0.5,1,0,12
E944FCE29D2DA31A562DA3596F12A897,9D08CE1609DC0EEEC90A15C85B325FB2,VTS,2013/01/13 4:41,CSH,5,0.5,0.5,0,0,6
50B50AD29094B406B0F9961457A2F5C8,6B5A85EB322473A327D8D934857AC81B,VTS,2013/01/13 4:31,CSH,14,0.5,0.5,0,0,15
E520117674DF8949E37A904005EC41AE,32205E5E05379477620DE4A895FC87AB,VTS,2013/01/13 4:34,CSH,11,0.5,0.5,0,0,12
E8275BDE16ECD14CD3A006584E6D5D13,1DA0291BD9785B93877BAF85A72C7D7A,VTS,2013/01/13 4:42,CSH,4.5,0.5,0.5,0,0,5.5
FD39403FDE46B6C753DDD6518A4365D7,2B36D07A27BB35D7DF7170C83EEAA196,VTS,2013/01/13 4:41,CSH,6,0.5,0.5,0,0,7
71A788D349C8206115457A1574A006A2,5CBC54D8741AC9A90F18DE2E886561F5,VTS,2013/01/13 4:32,CRD,13.5,0.5,0.5,2,0,16.5
5C9E006BB8CCE89ACC23D40236AD5D8B,1332EE9D10FC884EE767145EFEB03542,VTS,2013/01/13 4:33,CRD,21,0.5,0.5,5.38,0,27.38
8AC3BD56C4BBE09B58D0E225F62F3F9D,F37A4403C6787381D6108F0B6DDFE687,VTS,2013/01/13 4:32,CRD,17,0.5,0.5,3.5,0,21.5
CC7273EC7AA4774B9012F3CF69C09205,E31F283AB742AAF4841DC014E1BFAC1C,VTS,2013/01/13 4:37,CSH,10,0.5,0.5,0,0,11
80387D83069DB6EDECD1E27B9E3A8895,C8CEA236281433CEA6092B109C7B1B08,VTS,2013/01/13 4:19,CRD,24,0.5,0.5,4.9,0,29.9
F9FC646C4015E241714E7DD2D9A3342D,0B24A0487C5B5A3C6125689A62F298B6,VTS,2013/01/13 4:41,CSH,7.5,0.5,0.5,0,0,8.5
94E1982CFB4153A2359F30D49EAC99DE,5689CEB1387BF6F155C0DE6BA6D96387,VTS,2013/01/13 4:39,CSH,9,0.5,0.5,0,0,10
2789D8398CBD60E51BF7D4BC78F3D7A9,9AB9E0F124D42BC702D0BBCFDA6B68FF,VTS,2013/01/13 4:31,CSH,19.5,0.5,0.5,0,0,20.5
C1E4CC7202217BADD52290B68D7F4BC2,3C23763D44BD90704F57B4AA867EEA66,VTS,2013/01/13 4:12,CSH,40,0.5,0.5,0,4.8,45.8
84C5F6C940C24C55D8D7C75F3F75F14F,D48C1097AF78B31964D8DE00A4A71AC2,VTS,2013/01/13 4:34,CRD,7.5,0.5,0.5,1.6,0,10.1
D7DB65DF378CBC004BC9B41D223AAADF,69D19CD8ADCAA46F9B8AF942D3F67C31,VTS,2013/01/13 4:35,CRD,6.5,0.5,0.5,1.4,0,8.9
A0DEAEC3D5592AE94B876356F12F8158,6A35995FBD5399AB131B89623C344782,VTS,2013/01/13 4:37,CRD,6.5,0.5,0.5,1.4,0,8.9
88EE27A5C8E9F5E29DCA6C32B743BCE7,E33107A21634E2A38BAC00CBEC70C949,VTS,2013/01/13 4:43,CSH,5,0.5,0.5,0,0,6
5E6E7449087DF76AD2B6B630018A0804,5A8E40B1421D8A5E507C01F02778F389,VTS,2013/01/13 4:38,CRD,7,0.5,0.5,1.5,0,9.5
ADDB6F51BFFAFA8603840526A7923A51,93052C01A5C67ACDDB265D7038CB3B44,VTS,2013/01/13 4:40,CRD,6.5,0.5,0.5,1,0,8.5
ED89DB0ADD066F67C35F4902F1377CD4,F4AB11D00CC15EB1457E93AF2D142092,VTS,2013/01/13 4:38,CSH,7,0.5,0.5,0,0,8
067E3ED118AC3106F1C53A375837E536,0CAD3894DB3ED75568D24680330DA2B3,VTS,2013/01/13 4:33,CSH,11,0.5,0.5,0,0,12
7AD442D7CFA8B1D9FB63C37B0BD0C45C,98ADAC002020737F02CD25343C6062A1,VTS,2013/01/13 4:33,CRD,14,0.5,0.5,4.35,0,19.35
D623C90327F3253FEF1B5F628C2C054B,1DAF7D57E8443EA81E03A73E0ACE3976,VTS,2013/01/13 4:24,CRD,15.5,0.5,0.5,4,0,20.5
72C0702C5C16DD11BEFA2140FFDA15ED,978A4DD323880FC140F94C871B202B42,VTS,2013/01/13 4:35,CSH,10,0.5,0.5,0,0,11
72427BE07CFC31814826BCE9EB92D8D5,BC06BC4CB757E3F09B1F65C055ADC51B,VTS,2013/01/13 4:41,CSH,5.5,0.5,0.5,0,0,6.5
7236332B089BD36523EDD29345CA6574,CF84BDA92794FBBF64BFDA293EA06CBF,VTS,2013/01/13 4:41,CRD,5,0.5,0.5,1,0,7
C1A48FC85303DE1EAA952C45E131915B,E6AE4A73BA0100B0CE5A9BD44EB9AC46,VTS,2013/01/13 4:39,CRD,7.5,0.5,0.5,1,0,9.5
6C80CB291DA4A1F2F927503DE152339D,C1D3ADA19A2DAF0FC01023289DC06298,VTS,2013/01/13 4:41,CRD,8,0.5,0.5,0,0,9
4599D51610F6A40450D57FC19990DD55,CF1892E08126904CF4D1EFFD1D3DDDF7,VTS,2013/01/13 4:25,CRD,17,0.5,0.5,3.5,0,21.5
582CAF46446FA03320E5178E7BEC1E86,91F65A1F1F1565EC719E37045C47BED6,VTS,2013/01/13 4:39,CSH,6.5,0.5,0.5,0,0,7.5
F9C52EBA5415B049D9C76BC5BE798596,F8D593EEE04BE997B458E167C5D3CDD1,VTS,2013/01/13 4:32,CSH,12.5,0.5,0.5,0,0,13.5
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,2013/01/13 4:31,CSH,19,0.5,0.5,0,0,20
CB0982F0F2EB83E7CB87459653E80555,F161F2E516BF27E7CBA744514592BE50,VTS,2013/01/13 4:41,CRD,7.5,0.5,0.5,1.6,0,10.1
22A55F8B1F56EDA1FEA4F567293A7BDF,FD717A920A5125D904090815FA489598,VTS,2013/01/13 4:29,CRD,18,0.5,0.5,3.7,0,22.7
C9C39A65C5E6528949FE04CF11B72E80,25963B9D8591824CD6D2A7CD26AD7D79,VTS,2013/01/13 4:34,CRD,12.5,0.5,0.5,3.25,0,16.75
067A8BAFFF8192253B29B0CAEC30CB4A,5D9A7EED30C925D54B5422BB9E018668,VTS,2013/01/13 4:43,CRD,4.5,0.5,0.5,1.25,0,6.75
7087C805A6D78913C75F5DD02571D4F4,3DC39ABC49DC0C2D4A97E6E0C03ECE3A,VTS,2013/01/13 4:19,CSH,25,0.5,0.5,0,0,26
75C7F961C2AB3EFE9F232A2E4555CDF6,A9DD60890B6E054542BCED93DE9CAE40,VTS,2013/01/13 4:35,CSH,8,0.5,0.5,0,0,9
ED3A87B7283F4755AAE15671D9D36B12,F738FC42202F37BDA91E642BF0372102,VTS,2013/01/13 4:37,CSH,6.5,0.5,0.5,0,0,7.5
24A79226E819C16546C3634C824EAEB8,45463936BB36B60963A6F942446AEB59,VTS,2013/01/13 4:37,CRD,11.5,0.5,0.5,2.4,0,14.9
746DF3B09DC6050DF68E527DA4E529CF,16D116871A4A614AC8552D03D4A2754C,VTS,2013/01/13 4:17,CSH,30,0.5,0.5,0,0,31
23E5F1FDC96168E865BF7B4427C0163B,E7D75D6D6F2DBD7D25578F02991193D9,VTS,2013/01/13 4:22,CSH,25,0.5,0.5,0,0,26
2236842A05A21454CC92A6BCCA9CEBB3,5B3DEE7241CFCAF57C26F7EE47320B23,VTS,2013/01/13 4:39,CRD,8.5,0.5,0.5,2.25,0,11.75
EE8A706C1D8EE8897A1FEB591B5E5884,529E7364F15A734DFB3F44376DC78267,VTS,2013/01/13 4:33,CSH,14,0.5,0.5,0,0,15
EC05D1578FBB29AAC62505CC1683C5E4,8FAD076F7BA2D0F5F1E32A9EB396ECC3,VTS,2013/01/13 4:14,CRD,24,0.5,0.5,4.9,0,29.9
6AF797A6A38F0E9C7BBC5CA381FCA41A,9852054CE356DFF2826164320C356D76,VTS,2013/01/13 4:14,CRD,26,0.5,0.5,3,0,30
5C96FE79A28D617F9933C387A65A3061,EB095C0610F96FA218EDC7B4AE77FDAB,VTS,2013/01/13 4:41,CSH,4.5,0.5,0.5,0,0,5.5
7F0D6ADE60EF829A5308FB58BA817201,681EA02AB4B298F6565A8719A30BF766,VTS,2013/01/13 4:39,CSH,6,0.5,0.5,0,0,7
1F7AC0BAC6F096CF7332414564DD232B,AC9B7E89F57393F0BD484AE4787DE2E9,VTS,2013/01/13 4:41,CRD,6.5,0.5,0.5,1.4,0,8.9
8F26F4F3008E69F65A0E2165AF9E48E3,124B03E4E34BCBAD0203583F0FC6D984,VTS,2013/01/13 4:43,CSH,8.5,0.5,0.5,0,0,9.5
12B46A3AAAEAD50862647CDDCC705479,E798FDEBD71DA5BF22AF5EF807D60EF7,VTS,2013/01/13 4:38,CRD,7.5,0.5,0.5,1.6,0,10.1
A105D655494EF46AA81DE3463444D4B5,32CE49AC4B6F50D72684EB0B37A6E682,VTS,2013/01/13 4:40,CSH,7,0.5,0.5,0,0,8
6337221680B06AFC43658D3DF883D2C6,572D6974394F8C51BD1EFFADECF1C3CB,VTS,2013/01/13 4:39,CSH,9,0.5,0.5,0,0,10
EDC498F8AB44E4697ECB239CF11E001F,B1515483BAAFBC7DB7677DE5F46764A0,VTS,2013/01/13 4:29,CSH,25,0.5,0.5,0,0,26
1A052D0501F70E8A989BA6BF44A72880,5428D441EB23C859AF5AEA63B3BB6897,VTS,2013/01/13 4:38,CSH,8.5,0.5,0.5,0,0,9.5
49F90D09F4B18C950DB34C9837FD5F6E,B3EF81B3356EBD377C83E11B1085F5D4,VTS,2013/01/13 4:30,CSH,15.5,0.5,0.5,0,0,16.5
F1088AC57DE0D89227D4770B53427A2D,441128AF2489F5C79C8F658C55C376C4,VTS,2013/01/13 4:16,CRD,29.5,0.5,0.5,9,0,39.5
7605CEF44F3D72835498D97AA47CCF11,AE2D814BE6054A0D74F03234B01F2299,VTS,2013/01/13 4:38,CSH,12.5,0.5,0.5,0,0,13.5
085667DDB5779227D5FA7B6C623EE535,A9E021DF57613D5EC9EBBDFA2999981A,VTS,2013/01/13 4:27,CSH,31.5,0.5,0.5,0,0,32.5
0E2CA825AD133D022E902949D3D48128,051E51520D3FF77D6185A9CAF4881877,VTS,2013/01/13 4:50,CSH,9.5,0.5,0.5,0,0,10.5
1E458474C81162E1EF9E4DD5F5D35238,21CCA2C85614A7E5283CBE37F25B54F7,VTS,2013/01/13 4:45,CSH,8.5,0.5,0.5,0,0,9.5
D01B73345CD09E6B5B8B5076436C0482,47DEE702F32D742C2071566690ACF30E,VTS,2013/01/13 4:20,CSH,35.5,0.5,0.5,0,0,36.5
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,2013/01/13 11:04,CRD,8.5,0,0.5,1,0,10
94E10E3A3763877CEA55466456D473A5,3D049230C732614B46AB1141D8880AD7,VTS,2013/01/13 11:03,CRD,6.5,0,0.5,3,0,10
CE18A060D58A508FE1D9444CD8EAB3E8,6FE23CFBA28098F47E43554785A8F246,VTS,2013/01/13 11:06,CSH,4,0,0.5,0,0,4.5
A18CC3E9191D21F604DFC2423916E6A2,00567B1CBFD51DDFAC73359B09238922,VTS,2013/01/13 11:00,CRD,14.5,0,0.5,1,0,16
3B7509562B5CAF1713351D0E0C393739,46925C3CD9127068579C796B01DA562C,VTS,2013/01/13 10:52,CSH,9.5,0,0.5,0,0,10
245D870198997560A3A5E74D627EDC8D,FAD2AE2448A842D97E420CCDBE5A9E4E,VTS,2013/01/13 11:04,CSH,5.5,0,0.5,0,0,6
E0DBB7F0BABEA16EF771E3B3BCDD7A9C,086B452CE83DDB523BB01AFDF216E3D5,VTS,2013/01/13 10:58,CSH,15.5,0,0.5,0,0,16
B16DF0B4526AA90C82ACB7AFFB70FE37,350CC9EF4B66363554D5EE36B3501088,VTS,2013/01/13 10:51,CRD,30,0,0.5,6,0,36.5
380CC0362AA13BE5526534F3CF67D566,7EB892DD8E3918ED0B717B9DBD8D6D53,VTS,2013/01/13 11:04,CSH,8,0,0.5,0,0,8.5
7EA8306E1A78955BC96230C52332575A,6FC82A89B5A5C9D7DC2026A0511B8F59,VTS,2013/01/13 11:03,CSH,8.5,0,0.5,0,0,9
EA2D23313A561CF88E0BE68B5659C8E7,5B060C0C6997327838F2E08C4F82231B,VTS,2013/01/13 11:07,CRD,5,0,0.5,1.25,0,6.75
92478395889291D98F40172218EF0E06,EB945CABC4FDB9FDDA526CB0F8D915B3,VTS,2013/01/13 11:12,CRD,4,0,0.5,0.8,0,5.3
68BC16A99E915E44ADA7E639B4DD5F59,AE6EFA05CC49BA5C0EE68A9F1B19560E,VTS,2013/01/13 10:58,CRD,16,0,0.5,3.2,0,19.7
0E0157EB3E6F927FE7FA86C3A0762B3B,4E0569072023608FFEB72F454CCF408B,VTS,2013/01/13 11:08,CSH,3,0,0.5,0,0,3.5
E2099162DA383A80E2EEF8D61A2612B3,A40155E00B0D5728EDB91EAB68C0A303,VTS,2013/01/13 11:05,CSH,7.5,0,0.5,0,0,8
3A1C120525EFE99779F39B4866001C49,0497BF4359A27160612B0A75A3A20F58,VTS,2013/01/13 11:09,CSH,5,0,0.5,0,0,5.5
DEF04DB0FA465C0300D5F0751D7C724E,0D220C5283055FA14EBBE1D74929075F,VTS,2013/01/13 11:05,CSH,8,0,0.5,0,0,8.5
2DD8ABFB1911B65D1C573D01F25F95F7,98C76751FAE5592B5162BCBC3685239F,VTS,2013/01/13 11:07,CSH,6.5,0,0.5,0,0,7
4263184A1D7A395FE51A29ED4CA86C9B,59BFB5C9B1E404F0959BD543B9CAD213,VTS,2013/01/13 11:06,CRD,8,0,0.5,1,0,9.5
984981D1C37073D5B6BF9D11D2CDDB21,B737CB023AE5FBAA5B172DA6244ADC7A,VTS,2013/01/13 11:09,CRD,8,0,0.5,1.5,0,10
A00DB24BBFAAE27E5CDAF6150C642B03,598A52F4D61C2A9686CCBDCFDE9CE439,VTS,2013/01/13 10:59,CSH,14.5,0,0.5,0,0,15
3FEEB49F1BAD38D934A998B3603AFCF4,68DE57B9E898836112301E6DAE87C041,VTS,2013/01/13 11:13,CSH,4.5,0,0.5,0,0,5
9383E6D0EB4524BBC576072BFBE2E053,455ADB88461B5DB5325C8CB6F86FF26B,VTS,2013/01/13 11:13,CRD,4.5,0,0.5,1,0,6
E53411C1726D6451C3F1D911945E2555,685CD478CC107E8C49ECEC51D13A7DD7,VTS,2013/01/13 11:12,CSH,4.5,0,0.5,0,0,5
570BEC6BE89198DB9643A0AAA144C434,7C2735772B199BF5F1CE476DEDB7070C,VTS,2013/01/13 10:54,CSH,14,0,0.5,0,0,14.5
6BCA6CE04F3A2391FCA2CACC1EEB3CD3,7C92D48CDB2FCB5B007E31ACE93CC5E9,VTS,2013/01/13 11:00,CSH,6,0,0.5,0,0,6.5
7100E44DAE2F26F9FE128C06E6691013,EF3EF3946F6D1133E98479F4940F0742,VTS,2013/01/13 11:09,CSH,5.5,0,0.5,0,0,6
D4677BB37EDBA5626C026695A5384F8E,E32A7CD4BDE9EC17A2EADA7A0662D6B6,VTS,2013/01/13 11:05,CRD,5.5,0,0.5,1.38,0,7.38
70F9798AA5CD4F5ED6E5FE6C95FEC92A,62381077872ECDECE4E438D854D7D911,VTS,2013/01/13 11:00,CSH,7,0,0.5,0,0,7.5
57DB2B9F664268BAEEE62CC12F34F18C,FBE7278FC2F22772363991CA1C557E97,VTS,2013/01/13 11:08,CSH,5,0,0.5,0,0,5.5
34191B0F711962DA5405CF75A7D520DD,C60BAC6E0F367011E25C8FBEC065CA54,VTS,2013/01/13 11:02,CRD,10.5,0,0.5,3,0,14
B0060396EFA14B6ADEC80B67CA57D10F,E1BA2677EDAF0A7B1FB02EFAEFBD2513,VTS,2013/01/13 11:02,CSH,9,0,0.5,0,0,9.5
095634913A7AF53EF36D96132EB841D1,E040FCD0820543D53E5BF71795364887,VTS,2013/01/13 10:48,CRD,16.5,0,0.5,3.3,0,20.3
39085BDEC7EEBB9528D29A90D42DC993,05911BC0F5A97DABB087678A37DEE1E3,VTS,2013/01/13 11:04,CRD,6.5,0,0.5,1.3,0,8.3
34BE59152742E2CCAB27FA7DCF3118A7,83746074A57D92D56A509FD05B3709B5,VTS,2013/01/13 10:59,CRD,8,0,0.5,1.6,0,10.1
5562E98BA4BD4057E5626F1C64AF72B3,F4199818A317391BA1E973E0E75A279F,VTS,2013/01/13 11:00,CSH,8,0,0.5,0,0,8.5
B304299AAB9F5354FAFC3AF25416A764,64757777EDDC557A0532F3E99EBB4AC4,VTS,2013/01/13 10:57,CRD,15.5,0,0.5,3.1,0,19.1
6633247B42DC857C59DF308EC65053E7,142067D9E95164F9A069B4C6873BD862,VTS,2013/01/13 11:04,CSH,6.5,0,0.5,0,0,7
1F2826FDE3A968E90FE1D503096804AF,BAC563FFEA61AB268A755A12F2E6561F,VTS,2013/01/13 11:11,CSH,3.5,0,0.5,0,0,4
15D1318EA014FD9A96B258E08E82F455,8528C0116910CADD8E9CE558C9492CF8,VTS,2013/01/13 11:05,CSH,9.5,0,0.5,0,0,10
EB2020681F1B1B72375923FD0F8A73C6,101D3112E1A7B93BCDFA9306FCEE1B88,VTS,2013/01/13 11:08,CRD,6,0,0.5,1,0,7.5
B33E704CC189E80C9671230C16527BBC,6789C77E1CBDC850C450D72204702976,VTS,2013/01/13 11:02,CSH,12,0,0.5,0,0,12.5
66764B77F96DF43315499D73AA6DD84E,FA094478696E177A9724AAE5C5CF977C,VTS,2013/01/13 11:11,CSH,3,0,0.5,0,0,3.5